Año y periodo	Identificador Estudiante	Programa de estudio	Fecha Nacimiento	Sexo	Ciudad Nacimiento	Dpto Nacimiento	Fecha de Grado	Id colegio	Colegio	Ciudad de colegio	Fecha presentión ICFES	Biología	Química	Física	Matemáticas	Filosofía	Historia	Lenguaje	Sociales	Idioma	Interdiciplinar
2017-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2017-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2018-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-1	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR															
2019-2	156	Programa B	12/10/1995	FEMENINO	Cartagena	BOLÍVAR	NO	354001000400	COLEGIO EL CARMEN TERESIANO	CUCUTA	2013-2	48	57	53	57	46	59	52	59	53	51
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2014-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2015-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2016-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2017-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-1	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE															
2018-2	157	Programa B	29/05/1996	MASCULINO	NUNCHIA	CASANARE	02/05/2019	185001001965	INSTITUCION EDUCATIVA CENTRO SOCIAL LA P	YOPAL	2013-2	53	65	74	65	56	52	60	52	68	59
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2014-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2015-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2016-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2017-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-1	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA															
2018-2	158	Programa B	05/03/1997	FEMENINO	SAHAGUN	CÓRDOBA	25/11/2019	323660000066	COLEGIO MARIA AUXILIADORA	SAHAGUN	2013-2	57	54	47	55	43	48	45	48	71	53
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2014-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2015-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2016-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2017-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2018-2	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC															
2019-1	159	Programa B	10/04/1996	FEMENINO	Bogota	BOGOTA DC	NO	311001004471	COLEGIO DE NUESTRA SEÑORA DEL PILAR	BOGOTÁ D.C.	2013-2	51	59	47	38	51	54	60	54	52	6
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2015-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-1	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
2016-2	160	Programa B	17/05/1995	FEMENINO	Bogota	BOGOTA DC															
